method,threshold,accuracy,balanced_accuracy,precision,recall,f1,specificity,g_mean,mcc,tn,fp,fn,tp,status,roc_auc,pr_auc,dataset,scenario,strategy,strategy_group,threshold_source,seed
Balanced Random Forest,0.9,0.9845007451564829,0.760531834150998,0.7321428571428571,0.5256410256410257,0.6119402985074627,0.9954226426609704,0.7233498315715658,0.612902147937712,3262.0,15.0,37.0,41.0,ok,0.9654507327684013,0.7006162193139648,Mammography,threshold_optimization,ghost_mcc,ghost,train,1
Balanced Random Forest,0.88,0.9859910581222057,0.7988407940345688,0.746031746031746,0.6025641025641025,0.6666666666666666,0.9951174855050351,0.7743526810176277,0.6635218232371903,3261.0,16.0,31.0,47.0,ok,0.9654507327684013,0.7006162193139648,Mammography,threshold_optimization,validation_best_f1,validation_optimized,validation,1
Balanced Random Forest,0.46,0.9424739195230999,0.9267485896262215,0.27626459143968873,0.9102564102564102,0.42388059701492536,0.9432407689960329,0.926601832716634,0.483593376335039,3091.0,186.0,7.0,71.0,ok,0.9654507327684013,0.7006162193139648,Mammography,threshold_optimization,validation_best_g_mean,validation_optimized,validation,1
Balanced Random Forest,0.46,0.9424739195230999,0.9267485896262215,0.27626459143968873,0.9102564102564102,0.42388059701492536,0.9432407689960329,0.926601832716634,0.483593376335039,3091.0,186.0,7.0,71.0,ok,0.9654507327684013,0.7006162193139648,Mammography,threshold_optimization,validation_best_youden,validation_optimized,validation,1
Balanced Random Forest,0.88,0.9859910581222057,0.7988407940345688,0.746031746031746,0.6025641025641025,0.6666666666666666,0.9951174855050351,0.7743526810176277,0.6635218232371903,3261.0,16.0,31.0,47.0,ok,0.9654507327684013,0.7006162193139648,Mammography,threshold_optimization,validation_best_mcc,validation_optimized,validation,1
EasyEnsemble,0.5,0.8810730253353204,0.9078327582294625,0.15631691648822268,0.9358974358974359,0.26788990825688075,0.8797680805614891,0.9073988598085776,0.3550917559284707,2883.0,394.0,5.0,73.0,ok,0.9537960767744106,0.6547896191830306,Mammography,threshold_optimization,default_0.5,fixed_threshold,fixed,1
EasyEnsemble,0.61,0.9821162444113264,0.8531763730115882,0.5957446808510638,0.717948717948718,0.6511627906976745,0.9884040280744584,0.8423914795220843,0.6450120582863418,3239.0,38.0,22.0,56.0,ok,0.9537960767744106,0.6547896191830306,Mammography,threshold_optimization,train_best_f1,train_optimized,train,1
EasyEnsemble,0.53,0.9469448584202682,0.9165219126311589,0.28991596638655465,0.8846153846153846,0.43670886075949367,0.9484284406469332,0.9159663693624653,0.4889860752592821,3108.0,169.0,9.0,69.0,ok,0.9537960767744106,0.6547896191830306,Mammography,threshold_optimization,train_best_g_mean,train_optimized,train,1
EasyEnsemble,0.53,0.9469448584202682,0.9165219126311589,0.28991596638655465,0.8846153846153846,0.43670886075949367,0.9484284406469332,0.9159663693624653,0.4889860752592821,3108.0,169.0,9.0,69.0,ok,0.9537960767744106,0.6547896191830306,Mammography,threshold_optimization,train_best_youden,train_optimized,train,1
EasyEnsemble,0.66,0.9836065573770492,0.7413010649202287,0.7169811320754716,0.48717948717948717,0.5801526717557252,0.9954226426609704,0.6963831506996859,0.5832413237659692,3262.0,15.0,40.0,38.0,ok,0.9537960767744106,0.6547896191830306,Mammography,threshold_optimization,train_best_mcc,train_optimized,train,1
EasyEnsemble,0.66,0.9836065573770492,0.7413010649202287,0.7169811320754716,0.48717948717948717,0.5801526717557252,0.9954226426609704,0.6963831506996859,0.5832413237659692,3262.0,15.0,40.0,38.0,ok,0.9537960767744106,0.6547896191830306,Mammography,threshold_optimization,ghost_kappa,ghost,train,1
EasyEnsemble,0.66,0.9836065573770492,0.7413010649202287,0.7169811320754716,0.48717948717948717,0.5801526717557252,0.9954226426609704,0.6963831506996859,0.5832413237659692,3262.0,15.0,40.0,38.0,ok,0.9537960767744106,0.6547896191830306,Mammography,threshold_optimization,ghost_f1,ghost,train,1
EasyEnsemble,0.53,0.9469448584202682,0.9165219126311589,0.28991596638655465,0.8846153846153846,0.43670886075949367,0.9484284406469332,0.9159663693624653,0.4889860752592821,3108.0,169.0,9.0,69.0,ok,0.9537960767744106,0.6547896191830306,Mammography,threshold_optimization,ghost_g_mean,ghost,train,1
EasyEnsemble,0.56,0.9716840536512668,0.9166705789378966,0.44370860927152317,0.8589743589743589,0.5851528384279476,0.9743667989014342,0.9148530463917457,0.6057223887821988,3193.0,84.0,11.0,67.0,ok,0.9537960767744106,0.6547896191830306,Mammography,threshold_optimization,ghost_youden,ghost,train,1
EasyEnsemble,0.66,0.9836065573770492,0.7413010649202287,0.7169811320754716,0.48717948717948717,0.5801526717557252,0.9954226426609704,0.6963831506996859,0.5832413237659692,3262.0,15.0,40.0,38.0,ok,0.9537960767744106,0.6547896191830306,Mammography,threshold_optimization,ghost_mcc,ghost,train,1
EasyEnsemble,0.67,0.9833084947839046,0.7098600971808173,0.75,0.4230769230769231,0.5409836065573771,0.9966432712847116,0.6493510365129596,0.5559547673897087,3266.0,11.0,45.0,33.0,ok,0.9537960767744106,0.6547896191830306,Mammography,threshold_optimization,validation_best_f1,validation_optimized,validation,1
EasyEnsemble,0.51,0.9004470938897169,0.9114926879650713,0.18,0.9230769230769231,0.301255230125523,0.8999084528532194,0.9114190724966557,0.382709199485877,2949.0,328.0,6.0,72.0,ok,0.9537960767744106,0.6547896191830306,Mammography,threshold_optimization,validation_best_g_mean,validation_optimized,validation,1
EasyEnsemble,0.51,0.9004470938897169,0.9114926879650713,0.18,0.9230769230769231,0.301255230125523,0.8999084528532194,0.9114190724966557,0.382709199485877,2949.0,328.0,6.0,72.0,ok,0.9537960767744106,0.6547896191830306,Mammography,threshold_optimization,validation_best_youden,validation_optimized,validation,1
EasyEnsemble,0.67,0.9833084947839046,0.7098600971808173,0.75,0.4230769230769231,0.5409836065573771,0.9966432712847116,0.6493510365129596,0.5559547673897087,3266.0,11.0,45.0,33.0,ok,0.9537960767744106,0.6547896191830306,Mammography,threshold_optimization,validation_best_mcc,validation_optimized,validation,1
RUSBoost,0.5,0.9067064083457526,0.8208316706180605,0.16332378223495703,0.7307692307692307,0.26697892271662765,0.9108941104668904,0.8158758413006921,0.31672733664717906,2985.0,292.0,21.0,57.0,ok,0.9173415334538312,0.28241964695668437,Mammography,threshold_optimization,default_0.5,fixed_threshold,fixed,1
RUSBoost,0.5700000000000001,0.9678092399403875,0.8083065342754083,0.38461538461538464,0.6410256410256411,0.4807692307692308,0.9755874275251755,0.7908075341736962,0.48146166275163454,3197.0,80.0,28.0,50.0,ok,0.9173415334538312,0.28241964695668437,Mammography,threshold_optimization,train_best_f1,train_optimized,train,1
RUSBoost,0.32,0.8107302533532041,0.8405358246676526,0.09812409812409813,0.8717948717948718,0.17639429312581065,0.8092767775404334,0.8399543705002249,0.2535173471299716,2652.0,625.0,10.0,68.0,ok,0.9173415334538312,0.28241964695668437,Mammography,threshold_optimization,train_best_g_mean,train_optimized,train,1
RUSBoost,0.32,0.8107302533532041,0.8405358246676526,0.09812409812409813,0.8717948717948718,0.17639429312581065,0.8092767775404334,0.8399543705002249,0.2535173471299716,2652.0,625.0,10.0,68.0,ok,0.9173415334538312,0.28241964695668437,Mammography,threshold_optimization,train_best_youden,train_optimized,train,1
RUSBoost,0.5700000000000001,0.9678092399403875,0.8083065342754083,0.38461538461538464,0.6410256410256411,0.4807692307692308,0.9755874275251755,0.7908075341736962,0.48146166275163454,3197.0,80.0,28.0,50.0,ok,0.9173415334538312,0.28241964695668437,Mammography,threshold_optimization,train_best_mcc,train_optimized,train,1
RUSBoost,0.57,0.9678092399403875,0.8083065342754083,0.38461538461538464,0.6410256410256411,0.4807692307692308,0.9755874275251755,0.7908075341736962,0.48146166275163454,3197.0,80.0,28.0,50.0,ok,0.9173415334538312,0.28241964695668437,Mammography,threshold_optimization,ghost_kappa,ghost,train,1
RUSBoost,0.57,0.9678092399403875,0.8083065342754083,0.38461538461538464,0.6410256410256411,0.4807692307692308,0.9755874275251755,0.7908075341736962,0.48146166275163454,3197.0,80.0,28.0,50.0,ok,0.9173415334538312,0.28241964695668437,Mammography,threshold_optimization,ghost_f1,ghost,train,1
RUSBoost,0.32,0.8107302533532041,0.8405358246676526,0.09812409812409813,0.8717948717948718,0.17639429312581065,0.8092767775404334,0.8399543705002249,0.2535173471299716,2652.0,625.0,10.0,68.0,ok,0.9173415334538312,0.28241964695668437,Mammography,threshold_optimization,ghost_g_mean,ghost,train,1
RUSBoost,0.32,0.8107302533532041,0.8405358246676526,0.09812409812409813,0.8717948717948718,0.17639429312581065,0.8092767775404334,0.8399543705002249,0.2535173471299716,2652.0,625.0,10.0,68.0,ok,0.9173415334538312,0.28241964695668437,Mammography,threshold_optimization,ghost_youden,ghost,train,1
RUSBoost,0.57,0.9678092399403875,0.8083065342754083,0.38461538461538464,0.6410256410256411,0.4807692307692308,0.9755874275251755,0.7908075341736962,0.48146166275163454,3197.0,80.0,28.0,50.0,ok,0.9173415334538312,0.28241964695668437,Mammography,threshold_optimization,ghost_mcc,ghost,train,1
RUSBoost,0.62,0.9678092399403875,0.8083065342754083,0.38461538461538464,0.6410256410256411,0.4807692307692308,0.9755874275251755,0.7908075341736962,0.48146166275163454,3197.0,80.0,28.0,50.0,ok,0.9173415334538312,0.28241964695668437,Mammography,threshold_optimization,validation_best_f1,validation_optimized,validation,1
RUSBoost,0.12,0.10342771982116244,0.5410436374732988,0.025275437459494492,1.0,0.0493046776232617,0.0820872749465975,0.2865087694060995,0.0455498823723295,269.0,3008.0,0.0,78.0,ok,0.9173415334538312,0.28241964695668437,Mammography,threshold_optimization,validation_best_g_mean,validation_optimized,validation,1
RUSBoost,0.12,0.10342771982116244,0.5410436374732988,0.025275437459494492,1.0,0.0493046776232617,0.0820872749465975,0.2865087694060995,0.0455498823723295,269.0,3008.0,0.0,78.0,ok,0.9173415334538312,0.28241964695668437,Mammography,threshold_optimization,validation_best_youden,validation_optimized,validation,1
RUSBoost,0.62,0.9678092399403875,0.8083065342754083,0.38461538461538464,0.6410256410256411,0.4807692307692308,0.9755874275251755,0.7908075341736962,0.48146166275163454,3197.0,80.0,28.0,50.0,ok,0.9173415334538312,0.28241964695668437,Mammography,threshold_optimization,validation_best_mcc,validation_optimized,validation,1
Baseline RF,0.5,0.9859910581222057,0.7612947270408363,0.803921568627451,0.5256410256410257,0.6356589147286822,0.9969484284406469,0.7239039953175769,0.6436370801916615,3267.0,10.0,37.0,41.0,ok,0.9671212725835856,0.7511768713914605,Mammography,threshold_optimization,default_0.5,fixed_threshold,fixed,2
Baseline RF,0.39,0.9871833084947839,0.8119664640110169,0.7777777777777778,0.6282051282051282,0.6950354609929078,0.9957277998169057,0.7908990518020549,0.692664994610825,3263.0,14.0,29.0,49.0,ok,0.9671212725835856,0.7511768713914605,Mammography,threshold_optimization,train_best_f1,train_optimized,train,2
Baseline RF,0.39,0.9871833084947839,0.8119664640110169,0.7777777777777778,0.6282051282051282,0.6950354609929078,0.9957277998169057,0.7908990518020549,0.692664994610825,3263.0,14.0,29.0,49.0,ok,0.9671212725835856,0.7511768713914605,Mammography,threshold_optimization,train_best_g_mean,train_optimized,train,2
Baseline RF,0.39,0.9871833084947839,0.8119664640110169,0.7777777777777778,0.6282051282051282,0.6950354609929078,0.9957277998169057,0.7908990518020549,0.692664994610825,3263.0,14.0,29.0,49.0,ok,0.9671212725835856,0.7511768713914605,Mammography,threshold_optimization,train_best_youden,train_optimized,train,2
Baseline RF,0.39,0.9871833084947839,0.8119664640110169,0.7777777777777778,0.6282051282051282,0.6950354609929078,0.9957277998169057,0.7908990518020549,0.692664994610825,3263.0,14.0,29.0,49.0,ok,0.9671212725835856,0.7511768713914605,Mammography,threshold_optimization,train_best_mcc,train_optimized,train,2
Baseline RF,0.25,0.9862891207153502,0.8678278287677128,0.6904761904761905,0.7435897435897436,0.7160493827160493,0.992065913945682,0.8588888394751641,0.7095453956478917,3251.0,26.0,20.0,58.0,ok,0.9671212725835856,0.7511768713914605,Mammography,threshold_optimization,ghost_kappa,ghost,train,2
Baseline RF,0.25,0.9862891207153502,0.8678278287677128,0.6904761904761905,0.7435897435897436,0.7160493827160493,0.992065913945682,0.8588888394751641,0.7095453956478917,3251.0,26.0,20.0,58.0,ok,0.9671212725835856,0.7511768713914605,Mammography,threshold_optimization,ghost_f1,ghost,train,2
Baseline RF,0.24,0.9862891207153502,0.8740855066000015,0.686046511627907,0.7564102564102564,0.7195121951219512,0.9917607567897467,0.8661281708505747,0.713394430077428,3250.0,27.0,19.0,59.0,ok,0.9671212725835856,0.7511768713914605,Mammography,threshold_optimization,ghost_g_mean,ghost,train,2
Baseline RF,0.24,0.9862891207153502,0.8740855066000015,0.686046511627907,0.7564102564102564,0.7195121951219512,0.9917607567897467,0.8661281708505747,0.713394430077428,3250.0,27.0,19.0,59.0,ok,0.9671212725835856,0.7511768713914605,Mammography,threshold_optimization,ghost_youden,ghost,train,2
Baseline RF,0.25,0.9862891207153502,0.8678278287677128,0.6904761904761905,0.7435897435897436,0.7160493827160493,0.992065913945682,0.8588888394751641,0.7095453956478917,3251.0,26.0,20.0,58.0,ok,0.9671212725835856,0.7511768713914605,Mammography,threshold_optimization,ghost_mcc,ghost,train,2
Baseline RF,0.38,0.9874813710879284,0.8183767204212734,0.78125,0.6410256410256411,0.704225352112676,0.9957277998169057,0.7989286896617765,0.7014599732731931,3263.0,14.0,28.0,50.0,ok,0.9671212725835856,0.7511768713914605,Mammography,threshold_optimization,validation_best_f1,validation_optimized,validation,2
Baseline RF,0.04,0.9317436661698957,0.9087404051548085,0.23875432525951557,0.8846153846153846,0.3760217983651226,0.9328654256942325,0.9084201161053722,0.4390642653985453,3057.0,220.0,9.0,69.0,ok,0.9671212725835856,0.7511768713914605,Mammography,threshold_optimization,validation_best_g_mean,validation_optimized,validation,2
Baseline RF,0.04,0.9317436661698957,0.9087404051548085,0.23875432525951557,0.8846153846153846,0.3760217983651226,0.9328654256942325,0.9084201161053722,0.4390642653985453,3057.0,220.0,9.0,69.0,ok,0.9671212725835856,0.7511768713914605,Mammography,threshold_optimization,validation_best_youden,validation_optimized,validation,2
Baseline RF,0.38,0.9874813710879284,0.8183767204212734,0.78125,0.6410256410256411,0.704225352112676,0.9957277998169057,0.7989286896617765,0.7014599732731931,3263.0,14.0,28.0,50.0,ok,0.9671212725835856,0.7511768713914605,Mammography,threshold_optimization,validation_best_mcc,validation_optimized,validation,2
RF (balanced_subsample),0.5,0.9847988077496275,0.7293960235675219,0.8,0.46153846153846156,0.5853658536585366,0.9972535855965823,0.6784326684793127,0.6010092405284475,3268.0,9.0,42.0,36.0,ok,0.9507562420287474,0.7302184666246896,Mammography,threshold_optimization,default_0.5,fixed_threshold,fixed,2
RF (balanced_subsample),0.29000000000000004,0.9883755588673622,0.8376074896520427,0.7910447761194029,0.6794871794871795,0.7310344827586207,0.9957277998169057,0.8225474297781035,0.7273179141826452,3263.0,14.0,25.0,53.0,ok,0.9507562420287474,0.7302184666246896,Mammography,threshold_optimization,train_best_f1,train_optimized,train,2
RF (balanced_subsample),0.29000000000000004,0.9883755588673622,0.8376074896520427,0.7910447761194029,0.6794871794871795,0.7310344827586207,0.9957277998169057,0.8225474297781035,0.7273179141826452,3263.0,14.0,25.0,53.0,ok,0.9507562420287474,0.7302184666246896,Mammography,threshold_optimization,train_best_g_mean,train_optimized,train,2
RF (balanced_subsample),0.29000000000000004,0.9883755588673622,0.8376074896520427,0.7910447761194029,0.6794871794871795,0.7310344827586207,0.9957277998169057,0.8225474297781035,0.7273179141826452,3263.0,14.0,25.0,53.0,ok,0.9507562420287474,0.7302184666246896,Mammography,threshold_optimization,train_best_youden,train_optimized,train,2
RF (balanced_subsample),0.29000000000000004,0.9883755588673622,0.8376074896520427,0.7910447761194029,0.6794871794871795,0.7310344827586207,0.9957277998169057,0.8225474297781035,0.7273179141826452,3263.0,14.0,25.0,53.0,ok,0.9507562420287474,0.7302184666246896,Mammography,threshold_optimization,train_best_mcc,train_optimized,train,2
RF (balanced_subsample),0.27,0.9874813710879284,0.8621804652472946,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.9935916997253585,0.8521069428815803,0.7243609304945894,3256.0,21.0,21.0,57.0,ok,0.9507562420287474,0.7302184666246896,Mammography,threshold_optimization,ghost_kappa,ghost,train,2
RF (balanced_subsample),0.27,0.9874813710879284,0.8621804652472946,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.9935916997253585,0.8521069428815803,0.7243609304945894,3256.0,21.0,21.0,57.0,ok,0.9507562420287474,0.7302184666246896,Mammography,threshold_optimization,ghost_f1,ghost,train,2
RF (balanced_subsample),0.27,0.9874813710879284,0.8621804652472946,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.9935916997253585,0.8521069428815803,0.7243609304945894,3256.0,21.0,21.0,57.0,ok,0.9507562420287474,0.7302184666246896,Mammography,threshold_optimization,ghost_g_mean,ghost,train,2
RF (balanced_subsample),0.27,0.9874813710879284,0.8621804652472946,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.9935916997253585,0.8521069428815803,0.7243609304945894,3256.0,21.0,21.0,57.0,ok,0.9507562420287474,0.7302184666246896,Mammography,threshold_optimization,ghost_youden,ghost,train,2
RF (balanced_subsample),0.27,0.9874813710879284,0.8621804652472946,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.9935916997253585,0.8521069428815803,0.7243609304945894,3256.0,21.0,21.0,57.0,ok,0.9507562420287474,0.7302184666246896,Mammography,threshold_optimization,ghost_mcc,ghost,train,2
RF (balanced_subsample),0.41000000000000003,0.9847988077496275,0.7544267348966769,0.7547169811320755,0.5128205128205128,0.6106870229007634,0.996032956972841,0.714693033253399,0.6149669737746404,3264.0,13.0,38.0,40.0,ok,0.9507562420287474,0.7302184666246896,Mammography,threshold_optimization,validation_best_f1,validation_optimized,validation,2
RF (balanced_subsample),0.08,0.9704918032786886,0.916060264626026,0.432258064516129,0.8589743589743589,0.575107296137339,0.973146170277693,0.9142798301409879,0.5973528229608738,3189.0,88.0,11.0,67.0,ok,0.9507562420287474,0.7302184666246896,Mammography,threshold_optimization,validation_best_g_mean,validation_optimized,validation,2
RF (balanced_subsample),0.08,0.9704918032786886,0.916060264626026,0.432258064516129,0.8589743589743589,0.575107296137339,0.973146170277693,0.9142798301409879,0.5973528229608738,3189.0,88.0,11.0,67.0,ok,0.9507562420287474,0.7302184666246896,Mammography,threshold_optimization,validation_best_youden,validation_optimized,validation,2
RF (balanced_subsample),0.41000000000000003,0.9847988077496275,0.7544267348966769,0.7547169811320755,0.5128205128205128,0.6106870229007634,0.996032956972841,0.714693033253399,0.6149669737746404,3264.0,13.0,38.0,40.0,ok,0.9507562420287474,0.7302184666246896,Mammography,threshold_optimization,validation_best_mcc,validation_optimized,validation,2
Class weight LogisticRegression,0.5,0.9019374068554397,0.8934825473580432,0.17737789203084833,0.8846153846153846,0.2955032119914347,0.9023497101007019,0.8934385462125043,0.37040822181099603,2957.0,320.0,9.0,69.0,ok,0.9498505512390163,0.5549066122462767,Mammography,threshold_optimization,default_0.5,fixed_threshold,fixed,2
Class weight LogisticRegression,0.9400000000000001,0.980327868852459,0.7271073448980071,0.6,0.46153846153846156,0.5217391304347826,0.9926762282575526,0.6768738872166613,0.5164679345240994,3253.0,24.0,42.0,36.0,ok,0.9498505512390163,0.5549066122462767,Mammography,threshold_optimization,train_best_f1,train_optimized,train,2
Class weight LogisticRegression,0.51,0.9076005961251863,0.8901238625071399,0.18478260869565216,0.8717948717948718,0.30493273542600896,0.9084528532194079,0.8899351317394427,0.3762500033378642,2977.0,300.0,10.0,68.0,ok,0.9498505512390163,0.5549066122462767,Mammography,threshold_optimization,train_best_g_mean,train_optimized,train,2
Class weight LogisticRegression,0.51,0.9076005961251863,0.8901238625071399,0.18478260869565216,0.8717948717948718,0.30493273542600896,0.9084528532194079,0.8899351317394427,0.3762500033378642,2977.0,300.0,10.0,68.0,ok,0.9498505512390163,0.5549066122462767,Mammography,threshold_optimization,train_best_youden,train_optimized,train,2
Class weight LogisticRegression,0.9400000000000001,0.980327868852459,0.7271073448980071,0.6,0.46153846153846156,0.5217391304347826,0.9926762282575526,0.6768738872166613,0.5164679345240994,3253.0,24.0,42.0,36.0,ok,0.9498505512390163,0.5549066122462767,Mammography,threshold_optimization,train_best_mcc,train_optimized,train,2
Class weight LogisticRegression,0.94,0.980327868852459,0.7271073448980071,0.6,0.46153846153846156,0.5217391304347826,0.9926762282575526,0.6768738872166613,0.5164679345240994,3253.0,24.0,42.0,36.0,ok,0.9498505512390163,0.5549066122462767,Mammography,threshold_optimization,ghost_kappa,ghost,train,2
Class weight LogisticRegression,0.94,0.980327868852459,0.7271073448980071,0.6,0.46153846153846156,0.5217391304347826,0.9926762282575526,0.6768738872166613,0.5164679345240994,3253.0,24.0,42.0,36.0,ok,0.9498505512390163,0.5549066122462767,Mammography,threshold_optimization,ghost_f1,ghost,train,2
Class weight LogisticRegression,0.52,0.9126676602086438,0.8864600205003013,0.19197707736389685,0.8589743589743589,0.31381733021077285,0.9139456820262435,0.8860338065536076,0.3815161164665401,2995.0,282.0,11.0,67.0,ok,0.9498505512390163,0.5549066122462767,Mammography,threshold_optimization,ghost_g_mean,ghost,train,2
Class weight LogisticRegression,0.52,0.9126676602086438,0.8864600205003013,0.19197707736389685,0.8589743589743589,0.31381733021077285,0.9139456820262435,0.8860338065536076,0.3815161164665401,2995.0,282.0,11.0,67.0,ok,0.9498505512390163,0.5549066122462767,Mammography,threshold_optimization,ghost_youden,ghost,train,2
Class weight LogisticRegression,0.94,0.980327868852459,0.7271073448980071,0.6,0.46153846153846156,0.5217391304347826,0.9926762282575526,0.6768738872166613,0.5164679345240994,3253.0,24.0,42.0,36.0,ok,0.9498505512390163,0.5549066122462767,Mammography,threshold_optimization,ghost_mcc,ghost,train,2
Class weight LogisticRegression,0.9600000000000001,0.9812220566318927,0.7087920471350437,0.6470588235294118,0.4230769230769231,0.5116279069767442,0.9945071711931645,0.6486547879776567,0.5143092824993627,3259.0,18.0,45.0,33.0,ok,0.9498505512390163,0.5549066122462767,Mammography,threshold_optimization,validation_best_f1,validation_optimized,validation,2
Class weight LogisticRegression,0.41000000000000003,0.8533532041728763,0.887385272646182,0.12903225806451613,0.9230769230769231,0.22641509433962265,0.851693622215441,0.8866672026182477,0.3135416872220626,2791.0,486.0,6.0,72.0,ok,0.9498505512390163,0.5549066122462767,Mammography,threshold_optimization,validation_best_g_mean,validation_optimized,validation,2
Class weight LogisticRegression,0.27,0.7290611028315946,0.8425330391305368,0.0764525993883792,0.9615384615384616,0.141643059490085,0.7235276167226121,0.8340861055454947,0.22695676086148744,2371.0,906.0,3.0,75.0,ok,0.9498505512390163,0.5549066122462767,Mammography,threshold_optimization,validation_best_youden,validation_optimized,validation,2
Class weight LogisticRegression,0.9600000000000001,0.9812220566318927,0.7087920471350437,0.6470588235294118,0.4230769230769231,0.5116279069767442,0.9945071711931645,0.6486547879776567,0.5143092824993627,3259.0,18.0,45.0,33.0,ok,0.9498505512390163,0.5549066122462767,Mammography,threshold_optimization,validation_best_mcc,validation_optimized,validation,2
Custom weighted log-loss LR,0.5,0.9815201192250372,0.796552115365054,0.6025641025641025,0.6025641025641025,0.6025641025641025,0.9905401281660055,0.7725696883660917,0.5931042307301081,3246.0,31.0,31.0,47.0,ok,0.9618260134738621,0.6485062582694938,Mammography,threshold_optimization,default_0.5,fixed_threshold,fixed,2
Custom weighted log-loss LR,0.59,0.9827123695976155,0.7846470740123471,0.6428571428571429,0.5769230769230769,0.6081081081081081,0.9923710711016174,0.7566516845876936,0.6002131894565654,3252.0,25.0,33.0,45.0,ok,0.9618260134738621,0.6485062582694938,Mammography,threshold_optimization,train_best_f1,train_optimized,train,2
Custom weighted log-loss LR,0.14,0.9275707898658718,0.9128619828955502,0.22950819672131148,0.8974358974358975,0.36553524804177545,0.9282880683552029,0.9127316339994945,0.43283320693471594,3042.0,235.0,8.0,70.0,ok,0.9618260134738621,0.6485062582694938,Mammography,threshold_optimization,train_best_g_mean,train_optimized,train,2
Custom weighted log-loss LR,0.14,0.9275707898658718,0.9128619828955502,0.22950819672131148,0.8974358974358975,0.36553524804177545,0.9282880683552029,0.9127316339994945,0.43283320693471594,3042.0,235.0,8.0,70.0,ok,0.9618260134738621,0.6485062582694938,Mammography,threshold_optimization,train_best_youden,train_optimized,train,2
Custom weighted log-loss LR,0.59,0.9827123695976155,0.7846470740123471,0.6428571428571429,0.5769230769230769,0.6081081081081081,0.9923710711016174,0.7566516845876936,0.6002131894565654,3252.0,25.0,33.0,45.0,ok,0.9618260134738621,0.6485062582694938,Mammography,threshold_optimization,train_best_mcc,train_optimized,train,2
Custom weighted log-loss LR,0.6,0.98301043219076,0.7847996525903147,0.6521739130434783,0.5769230769230769,0.6122448979591837,0.9926762282575526,0.7567680120054903,0.6047789239891667,3253.0,24.0,33.0,45.0,ok,0.9618260134738621,0.6485062582694938,Mammography,threshold_optimization,ghost_kappa,ghost,train,2
Custom weighted log-loss LR,0.6,0.98301043219076,0.7847996525903147,0.6521739130434783,0.5769230769230769,0.6122448979591837,0.9926762282575526,0.7567680120054903,0.6047789239891667,3253.0,24.0,33.0,45.0,ok,0.9618260134738621,0.6485062582694938,Mammography,threshold_optimization,ghost_f1,ghost,train,2
Custom weighted log-loss LR,0.14,0.9275707898658718,0.9128619828955502,0.22950819672131148,0.8974358974358975,0.36553524804177545,0.9282880683552029,0.9127316339994945,0.43283320693471594,3042.0,235.0,8.0,70.0,ok,0.9618260134738621,0.6485062582694938,Mammography,threshold_optimization,ghost_g_mean,ghost,train,2
Custom weighted log-loss LR,0.14,0.9275707898658718,0.9128619828955502,0.22950819672131148,0.8974358974358975,0.36553524804177545,0.9282880683552029,0.9127316339994945,0.43283320693471594,3042.0,235.0,8.0,70.0,ok,0.9618260134738621,0.6485062582694938,Mammography,threshold_optimization,ghost_youden,ghost,train,2
Custom weighted log-loss LR,0.59,0.9827123695976155,0.7846470740123471,0.6428571428571429,0.5769230769230769,0.6081081081081081,0.9923710711016174,0.7566516845876936,0.6002131894565654,3252.0,25.0,33.0,45.0,ok,0.9618260134738621,0.6485062582694938,Mammography,threshold_optimization,ghost_mcc,ghost,train,2
Custom weighted log-loss LR,0.63,0.98301043219076,0.753511263428871,0.6779661016949152,0.5128205128205128,0.583941605839416,0.9942020140372292,0.7140358441183177,0.5812904259490014,3258.0,19.0,38.0,40.0,ok,0.9618260134738621,0.6485062582694938,Mammography,threshold_optimization,validation_best_f1,validation_optimized,validation,2
Custom weighted log-loss LR,0.09999999999999999,0.8828614008941877,0.921263585361846,0.16129032258064516,0.9615384615384616,0.27624309392265195,0.8809887091852304,0.9203828160405438,0.3674464361917675,2887.0,390.0,3.0,75.0,ok,0.9618260134738621,0.6485062582694938,Mammography,threshold_optimization,validation_best_g_mean,validation_optimized,validation,2
Custom weighted log-loss LR,0.09999999999999999,0.8828614008941877,0.921263585361846,0.16129032258064516,0.9615384615384616,0.27624309392265195,0.8809887091852304,0.9203828160405438,0.3674464361917675,2887.0,390.0,3.0,75.0,ok,0.9618260134738621,0.6485062582694938,Mammography,threshold_optimization,validation_best_youden,validation_optimized,validation,2
Custom weighted log-loss LR,0.63,0.98301043219076,0.753511263428871,0.6779661016949152,0.5128205128205128,0.583941605839416,0.9942020140372292,0.7140358441183177,0.5812904259490014,3258.0,19.0,38.0,40.0,ok,0.9618260134738621,0.6485062582694938,Mammography,threshold_optimization,validation_best_mcc,validation_optimized,validation,2
Random Oversampling + RF,0.5,0.9883755588673622,0.8063191004905989,0.8421052631578947,0.6153846153846154,0.7111111111111111,0.9972535855965823,0.7833865675471348,0.7143759779017483,3268.0,9.0,30.0,48.0,ok,0.95871967011729,0.7568181364684254,Mammography,threshold_optimization,default_0.5,fixed_threshold,fixed,2
