dataset,method,threshold,balanced_accuracy,precision,recall,f1,g_mean,mcc,roc_auc,pr_auc,accuracy,tn,fp,fn,tp,status,scenario,noise,class_sep,feature_noise_std,flip_y,ir,train_c0,train_c1,train_ir_actual,test_c0,test_c1,test_ir_actual,seed
synthetic,SMOTE + RF,0.5,0.4997666666666667,0.0,0.0,0.0,0.0,-0.0006829479558851914,0.8976355555555555,0.05339073376704932,0.9985347985347985,14993.0,7.0,15.0,0.0,ok,overlap_feature_noise_IR=1000:1,overlap_feature_noise,0.7,0.15,0.0,1000,35000,35,1000.0,15000,15,1000.0,1
synthetic,Borderline-SMOTE + RF,0.5,0.49983333333333335,0.0,0.0,0.0,0.0,-0.0005771579152715135,0.8485644444444446,0.03128824179353265,0.9986679986679987,14995.0,5.0,15.0,0.0,ok,overlap_feature_noise_IR=1000:1,overlap_feature_noise,0.7,0.15,0.0,1000,35000,35,1000.0,15000,15,1000.0,1
synthetic,ADASYN + RF,0.5,0.5331333333333333,0.14285714285714285,0.06666666666666667,0.09090909090909091,0.25814724480420087,0.09697860973569716,0.8969822222222222,0.06563776396562665,0.9986679986679987,14994.0,6.0,14.0,1.0,ok,overlap_feature_noise_IR=1000:1,overlap_feature_noise,0.7,0.15,0.0,1000,35000,35,1000.0,15000,15,1000.0,1
synthetic,SMOTE-Tomek + RF,0.5,0.4997666666666667,0.0,0.0,0.0,0.0,-0.0006829479558851914,0.8976355555555555,0.05339073376704932,0.9985347985347985,14993.0,7.0,15.0,0.0,ok,overlap_feature_noise_IR=1000:1,overlap_feature_noise,0.7,0.15,0.0,1000,35000,35,1000.0,15000,15,1000.0,1
synthetic,SMOTE-ENN + RF,0.5,0.4997333333333333,0.0,0.0,0.0,0.0,-0.0007301264003844919,0.9544244444444445,0.05118092572158618,0.9984681984681985,14992.0,8.0,15.0,0.0,ok,overlap_feature_noise_IR=1000:1,overlap_feature_noise,0.7,0.15,0.0,1000,35000,35,1000.0,15000,15,1000.0,1
synthetic,Balanced Bagging,0.5,0.7643,0.004805382027871216,0.6666666666666666,0.009541984732824428,0.7580384041869002,0.04832990588739138,0.7953644444444444,0.01183528339999261,0.8617382617382617,12929.0,2071.0,5.0,10.0,ok,overlap_feature_noise_IR=1000:1,overlap_feature_noise,0.7,0.15,0.0,1000,35000,35,1000.0,15000,15,1000.0,1
synthetic,Balanced Random Forest,0.5,0.7271333333333334,0.006700167504187605,0.5333333333333333,0.013234077750206782,0.7008312524741205,0.05304326301806105,0.8588555555555555,0.017920716593844442,0.9205461205461205,13814.0,1186.0,7.0,8.0,ok,overlap_feature_noise_IR=1000:1,overlap_feature_noise,0.7,0.15,0.0,1000,35000,35,1000.0,15000,15,1000.0,1
synthetic,EasyEnsemble,0.5,0.7153333333333334,0.0028169014084507044,0.6666666666666666,0.005610098176718092,0.7136759301905405,0.032020736142447485,0.8142666666666667,0.011249131037833976,0.7639027639027639,11460.0,3540.0,5.0,10.0,ok,overlap_feature_noise_IR=1000:1,overlap_feature_noise,0.7,0.15,0.0,1000,35000,35,1000.0,15000,15,1000.0,1
synthetic,RUSBoost,0.5,0.5859666666666667,0.0017508024511234317,0.4,0.003486345148169669,0.5556737652016094,0.012941661808674535,0.6163933333333333,0.0019385292204777082,0.7715617715617715,11579.0,3421.0,9.0,6.0,ok,overlap_feature_noise_IR=1000:1,overlap_feature_noise,0.7,0.15,0.0,1000,35000,35,1000.0,15000,15,1000.0,1
synthetic,Baseline RF,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.8146377777777777,0.10377744101805186,0.999000999000999,15000.0,0.0,15.0,0.0,ok,overlap_feature_noise_IR=1000:1,overlap_feature_noise,0.7,0.15,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,RF (balanced_subsample),0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.6798622222222223,0.023363459430200254,0.999000999000999,15000.0,0.0,15.0,0.0,ok,overlap_feature_noise_IR=1000:1,overlap_feature_noise,0.7,0.15,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,Class weight LogisticRegression,0.5,0.6459666666666667,0.002204464039680353,0.5333333333333333,0.0043907793633369925,0.6360712748322052,0.021542488578140086,0.69276,0.007895341366514198,0.7583749583749584,11379.0,3621.0,7.0,8.0,ok,overlap_feature_noise_IR=1000:1,overlap_feature_noise,0.7,0.15,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,Custom weighted log-loss LR,0.5,0.5333333333333333,1.0,0.06666666666666667,0.125,0.2581988897471611,0.25807848121136834,0.6499288888888889,0.20271519843740698,0.9990675990675991,15000.0,0.0,14.0,1.0,ok,overlap_feature_noise_IR=1000:1,overlap_feature_noise,0.7,0.15,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,Random Oversampling + RF,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.8419111111111112,0.019461399034569768,0.999000999000999,15000.0,0.0,15.0,0.0,ok,overlap_feature_noise_IR=1000:1,overlap_feature_noise,0.7,0.15,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,Random Undersampling + RF,0.5,0.7212666666666667,0.002515435627715527,0.7333333333333333,0.005013673655423883,0.7211657229791222,0.030770594148356208,0.7830155555555556,0.015633321563644633,0.7092241092241093,10638.0,4362.0,4.0,11.0,ok,overlap_feature_noise_IR=1000:1,overlap_feature_noise,0.7,0.15,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,SMOTE + RF,0.5,0.49996666666666667,0.0,0.0,0.0,0.0,-0.00025807848121136835,0.7963977777777778,0.03221357860304837,0.998934398934399,14999.0,1.0,15.0,0.0,ok,overlap_feature_noise_IR=1000:1,overlap_feature_noise,0.7,0.15,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,Borderline-SMOTE + RF,0.5,0.49996666666666667,0.0,0.0,0.0,0.0,-0.00025807848121136835,0.8589577777777778,0.01723574781280519,0.998934398934399,14999.0,1.0,15.0,0.0,ok,overlap_feature_noise_IR=1000:1,overlap_feature_noise,0.7,0.15,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,ADASYN + RF,0.5,0.4999,0.0,0.0,0.0,0.0,-0.00044703481732151674,0.8487377777777778,0.02109152458155086,0.9988011988011988,14997.0,3.0,15.0,0.0,ok,overlap_feature_noise_IR=1000:1,overlap_feature_noise,0.7,0.15,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,SMOTE-Tomek + RF,0.5,0.49996666666666667,0.0,0.0,0.0,0.0,-0.00025807848121136835,0.7963977777777778,0.03221357860304837,0.998934398934399,14999.0,1.0,15.0,0.0,ok,overlap_feature_noise_IR=1000:1,overlap_feature_noise,0.7,0.15,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,SMOTE-ENN + RF,0.5,0.4999,0.0,0.0,0.0,0.0,-0.00044703481732151674,0.8808888888888889,0.02059603635449686,0.9988011988011988,14997.0,3.0,15.0,0.0,ok,overlap_feature_noise_IR=1000:1,overlap_feature_noise,0.7,0.15,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,Balanced Bagging,0.5,0.663,0.0033065658951346244,0.4666666666666667,0.006566604127579738,0.63326315400647,0.029592880732495816,0.7463755555555556,0.006451041782965534,0.858941058941059,12890.0,2110.0,8.0,7.0,ok,overlap_feature_noise_IR=1000:1,overlap_feature_noise,0.7,0.15,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,Balanced Random Forest,0.5,0.6298666666666667,0.004508566275924256,0.3333333333333333,0.008896797153024912,0.5556977595779922,0.031372711992432155,0.8128444444444445,0.031199977224388095,0.9258075258075258,13896.0,1104.0,10.0,5.0,ok,overlap_feature_noise_IR=1000:1,overlap_feature_noise,0.7,0.15,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,EasyEnsemble,0.5,0.6982333333333333,0.002461235540241201,0.6666666666666666,0.004904364884747425,0.697519414305676,0.028192124833490675,0.7224533333333334,0.014325903797689547,0.7297369297369297,10947.0,4053.0,5.0,10.0,ok,overlap_feature_noise_IR=1000:1,overlap_feature_noise,0.7,0.15,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,RUSBoost,0.5,0.6014666666666666,0.0016116035455278,0.5333333333333333,0.0032134966860815424,0.5975951807034592,0.013627748974542494,0.6014666666666666,0.0013257223571486263,0.6694638694638695,10044.0,4956.0,7.0,8.0,ok,overlap_feature_noise_IR=1000:1,overlap_feature_noise,0.7,0.15,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
