dataset,method,threshold,balanced_accuracy,precision,recall,f1,g_mean,mcc,roc_auc,pr_auc,accuracy,tn,fp,fn,tp,status,scenario,noise,class_sep,feature_noise_std,flip_y,ir,train_c0,train_c1,train_ir_actual,test_c0,test_c1,test_ir_actual,seed
synthetic,Random Undersampling + RF,0.5,0.7646666666666666,0.0035818951481602084,0.7333333333333333,0.007128969539857421,0.7640244324191036,0.0414577469960721,0.8505644444444445,0.050030720162534945,0.795937395937396,11940.0,3060.0,4.0,11.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,SMOTE + RF,0.5,0.4998666666666667,0.0,0.0,0.0,0.0,-0.0005162085377184594,0.9368933333333335,0.04772496080076706,0.9987345987345987,14996.0,4.0,15.0,0.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,Borderline-SMOTE + RF,0.5,0.49996666666666667,0.0,0.0,0.0,0.0,-0.00025807848121136835,0.8787288888888889,0.03777927741210425,0.998934398934399,14999.0,1.0,15.0,0.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,ADASYN + RF,0.5,0.5332333333333333,0.25,0.06666666666666667,0.10526315789473684,0.25817306856706285,0.128664978026326,0.9355844444444444,0.05751077905752307,0.9988677988677989,14997.0,3.0,14.0,1.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,SMOTE-Tomek + RF,0.5,0.4998666666666667,0.0,0.0,0.0,0.0,-0.0005162085377184594,0.9368933333333335,0.04772496080076706,0.9987345987345987,14996.0,4.0,15.0,0.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,SMOTE-ENN + RF,0.5,0.4999,0.0,0.0,0.0,0.0,-0.00044703481732151674,0.9056200000000001,0.04791169583044384,0.9988011988011988,14997.0,3.0,15.0,0.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,Balanced Bagging,0.5,0.7588666666666666,0.007240547063555913,0.6,0.014308426073131956,0.7420512111707654,0.059355820783983534,0.8272822222222223,0.03890216034235357,0.9174159174159174,13766.0,1234.0,6.0,9.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,Balanced Random Forest,0.5,0.6703,0.006688963210702341,0.4,0.013157894736842105,0.6133840558736426,0.045399711427959684,0.8800177777777779,0.08016314138847508,0.9400599400599401,14109.0,891.0,9.0,6.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,EasyEnsemble,0.5,0.7116666666666667,0.003384731101918014,0.6,0.006731488406881077,0.7028513356322231,0.03503286107044649,0.8174844444444445,0.07840185917289473,0.8231102231102231,12350.0,2650.0,6.0,9.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
synthetic,RUSBoost,0.5,0.5973333333333333,0.002398081534772182,0.3333333333333333,0.004761904761904762,0.5358275012642698,0.01778404543981592,0.6533111111111111,0.004346133999865706,0.8608058608058609,12920.0,2080.0,10.0,5.0,ok,clean_IR=1000:1,clean,1.0,0.0,0.0,1000,35000,35,1000.0,15000,15,1000.0,2
