dataset,method,threshold,balanced_accuracy,precision,recall,f1,g_mean,mcc,roc_auc,pr_auc,accuracy,tn,fp,fn,tp,status,scenario,experiment,parameter,parameter_value,ir,train_c0,train_c1,train_ir_actual,test_c0,test_c1,test_ir_actual,class_sep,feature_noise_std,flip_y,seed
synthetic,Baseline RF,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.9087938271604938,0.3654273460480184,0.9803921568627451,4500,0,90,0,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,RF (balanced_subsample),0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.9275938271604939,0.39648906834964703,0.9803921568627451,4500,0,90,0,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Class weight LogisticRegression,0.5,0.8431111111111111,0.1232876712328767,0.8,0.21364985163204747,0.8420081815385038,0.2855159624056662,0.9145111111111112,0.22019599574134868,0.8845315904139434,3988,512,18,72,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Custom weighted log-loss LR,0.5,0.6935555555555555,0.25517241379310346,0.4111111111111111,0.3148936170212766,0.6334385877450508,0.3068621084359094,0.9105061728395061,0.26501059086294576,0.9649237472766885,4392,108,53,37,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Random Oversampling + RF,0.5,0.5111111111111111,1.0,0.022222222222222223,0.043478260869565216,0.14907119849998599,0.14763464883937313,0.9423246913580247,0.4895545915592905,0.9808278867102397,4500,0,88,2,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Random Undersampling + RF,0.5,0.7969999999999999,0.07489451476793249,0.7888888888888889,0.13680154142581888,0.7969587253280707,0.20344162549653524,0.8857098765432099,0.2157721814607942,0.80479302832244,3623,877,19,71,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,SMOTE + RF,0.5,0.5388888888888889,1.0,0.07777777777777778,0.14432989690721648,0.27888667551135854,0.27634976114804377,0.9601271604938273,0.45732352687542666,0.981917211328976,4500,0,83,7,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Borderline-SMOTE + RF,0.5,0.5165555555555555,0.75,0.03333333333333333,0.06382978723404255,0.18255389868728064,0.15558017131950447,0.9508777777777778,0.3856294594249784,0.9808278867102397,4499,1,87,3,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,ADASYN + RF,0.5,0.5387777777777778,0.875,0.07777777777777778,0.14285714285714285,0.27885568638125435,0.25779108172277987,0.9553259259259259,0.42093192324111656,0.9816993464052287,4499,1,83,7,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,SMOTE-Tomek + RF,0.5,0.5388888888888889,1.0,0.07777777777777778,0.14432989690721648,0.27888667551135854,0.27634976114804377,0.9601271604938273,0.45732352687542666,0.981917211328976,4500,0,83,7,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,SMOTE-ENN + RF,0.5,0.5760000000000001,0.4666666666666667,0.15555555555555556,0.23333333333333334,0.39370352949370735,0.2615339366124404,0.9556086419753087,0.3645187435597732,0.9799564270152505,4484,16,76,14,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Balanced Bagging,0.5,0.8465555555555555,0.10623229461756374,0.8333333333333334,0.1884422110552764,0.8464522913203564,0.2663719018116864,0.9207172839506172,0.22455690411608056,0.8592592592592593,3869,631,15,75,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,Balanced Random Forest,0.5,0.7884444444444445,0.1832797427652733,0.6333333333333333,0.28428927680798005,0.7730363414388648,0.3182499530124606,0.9270185185185186,0.32717292551244437,0.9374727668845316,4246,254,33,57,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,EasyEnsemble,0.5,0.857,0.09681372549019608,0.8777777777777778,0.17439293598233996,0.856748086633765,0.2589284050059377,0.9248716049382716,0.2126927671533153,0.837037037037037,3763,737,11,79,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
synthetic,RUSBoost,0.5,0.6606666666666667,0.0352035203520352,0.7111111111111111,0.06708595387840671,0.6587380378186277,0.0910939928087374,0.6606666666666667,0.03069810248998756,0.6122004357298475,2746,1754,26,64,ok,dimensionality:n_features=100,dimensionality,n_features,100,50,10500,210,50.0,4500,90,50.0,1.0,0.0,0.0,2
